run_id,timestamp,episode,agent_id,reward,avg_reward,actor_loss,critic_loss,goals,collisions,offroad,timeouts,mean_velocity,route_completion,n_npcs,n_walkers,curriculum_prob,rollout_steps
train_20260904_073606,2026-09-04T09:16:52,273,agent_1,1996.3575137444664,-554.4546264862613,-0.0035931609570980074,1289.5569610595703,0,15,0,0,4.28036602972744,0.09057915427122276,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:20:21,274,agent_0,-2419.527682617408,627.4501251753245,-0.004799064155668021,345.87344551086426,0,2,0,0,0.8799079986972324,0.09049174516598013,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:20:21,274,agent_1,3674.427932968057,627.4501251753245,-0.0046086710877716545,345.87344551086426,0,16,0,0,3.8352382426236478,0.13385900154387553,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:23:46,275,agent_0,7670.195719803183,4309.836903894271,-0.007525036484003067,275.9871337890625,0,0,0,0,2.4167563427692795,0.0,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:23:46,275,agent_1,949.4780879853596,4309.836903894271,-0.0058484929613769054,275.9871337890625,0,2,0,0,1.148205813328695,0.09046400636162577,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:27:31,276,agent_0,-2505.116835187451,1418.6029531943755,-0.005771995987743139,266.7081329345703,0,5,0,0,0.8045578696337791,0.0466505516349035,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:27:31,276,agent_1,5342.322741576202,1418.6029531943755,-0.0052530325949192045,266.7081329345703,0,4,0,0,7.134170023364992,0.5392405618481058,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:31:02,277,agent_0,1788.286538973821,1694.8244381402938,-0.005200702231377363,130.54501953125,0,4,0,0,2.1435457789067196,0.1988633544796624,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:31:02,277,agent_1,1601.3623373067664,1694.8244381402938,-0.005774970352649689,130.54501953125,0,18,0,0,3.032539368916633,0.04025740102849895,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:34:29,278,agent_0,444.1010867354048,3280.8285242435923,-0.006753743626177311,664.7223991394043,0,5,0,0,1.5993440348712913,0.055840989751245074,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:34:29,278,agent_1,6117.555961751779,3280.8285242435923,-0.004767727944999934,664.7223991394043,0,5,0,0,5.696783895563377,0.4875667399148076,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:38:28,279,agent_0,6233.881419527991,2348.6704362496184,-0.005884829256683588,482.221040725708,0,3,0,0,4.260952280402202,0.8841176460802372,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:38:28,279,agent_1,-1536.540547028754,2348.6704362496184,-0.005488415062427521,482.221040725708,0,8,0,0,1.8770413333784466,0.09535897765853185,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:41:58,280,agent_0,7841.363347267982,6596.912458391482,-0.006732648238539696,763.3657035827637,0,0,0,0,4.138279996021175,0.0,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:41:58,280,agent_1,5352.461569514982,6596.912458391482,-0.004305386217311025,763.3657035827637,0,4,0,0,7.2376893277716725,0.8620621183892738,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:45:32,281,agent_0,3228.2540183983992,3001.875331130123,-0.007180977985262871,483.9806816101074,0,1,0,0,4.019461674972034,0.4851754325489105,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:45:32,281,agent_1,2775.4966438618467,3001.875331130123,-0.006217520404607058,483.9806816101074,0,11,0,0,3.3585390582579318,0.0915389311700795,20,20,0.7,2048
